Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S99418250,Snow Goose,Anser caerulescens,242,1,US-CT,Fairfield,L473325,Seaside Park,41.1615162,-73.1931067,2021-12-25,02:50 PM,eBird - Traveling Count,69,1,7.467,,1,,,,398940741
S97969115,Domestic goose sp. (Domestic type),Anser sp. (Domestic type),277,2,US-RI,Kent,L634993,Apponaug Cove,41.6953469,-71.4527607,2021-11-23,10:59 AM,eBird - Traveling Count,43,1,.885,,2,,"one white, one graylag-like"
S82165034,Downy Woodpecker,Dryobates pubescens,10892,1,US-CT,Tolland,L10989593,"River Road yard, Mansfield, Connecticut, US",41.8243258,-72.171749,2021-02-22,02:02 PM,eBird - Stationary Count,17,1,,,1
S83443998,Downy Woodpecker,Dryobates pubescens,10892,1,US-CT,Tolland,L10989593,"River Road yard, Mansfield, Connecticut, US",41.8243258,-72.171749,2021-03-15,09:17 AM,eBird - Stationary Count,4,1,,,1
S83631010,Downy Woodpecker,Dryobates pubescens,10892,2,US-CT,Tolland,L10989593,"River Road yard, Mansfield, Connecticut, US",41.8243258,-72.171749,2021-03-18,04:18 PM,eBird - Stationary Count,8,1,,,1,P Pair in Suitable Habitat
S81943455,Downy Woodpecker,Dryobates pubescens,10892,1,US-CT,Tolland,L13145842,"River Road, Mansfield, Connecticut, US",41.8294175,-72.1650285,2021-02-19,12:00 PM,eBird - Traveling Count,60,1,3.814,,1
S82099689,Downy Woodpecker,Dryobates pubescens,10892,1,US-CT,Tolland,L13145842,"River Road, Mansfield, Connecticut, US",41.8294175,-72.1650285,2021-02-21,02:16 PM,eBird - Traveling Count,20,1,1.32,,1
S82319983,Downy Woodpecker,Dryobates pubescens,10892,2,US-CT,Tolland,L13145842,"River Road, Mansfield, Connecticut, US",41.8294175,-72.1650285,2021-02-25,11:38 AM,eBird - Traveling Count,45,1,2.655,,1
S85037766,Downy Woodpecker,Dryobates pubescens,10892,1,US-CT,Tolland,L13145842,"River Road, Mansfield, Connecticut, US",41.8294175,-72.1650285,2021-04-07,12:33 PM,eBird - Traveling Count,60,1,2.462,,1,ON Occupied Nest,Female seen entering hole in tree. Remained there for duration of observation.
S82860732,Downy Woodpecker,Dryobates pubescens,10892,1,US-CT,Tolland,L13884105,"Stakeout Evening Grosbeaks, Carion Rd, Union- Feb 2021",42.0003232,-72.1100528,2021-03-06,09:23 AM,eBird - Stationary Count,94,1,,,2
S81206718,Downy Woodpecker,Dryobates pubescens,10892,1,US-CT,Tolland,L13632247,"Stonemill Road, Mansfield, Connecticut, US",41.8061854,-72.2219441,2021-02-13,11:28 AM,eBird - Traveling Count,20,1,1.143,,2
S93007317,Downy Woodpecker,Dryobates pubescens,10892,1,US-CT,Tolland,L13632247,"Stonemill Road, Mansfield, Connecticut, US",41.8061854,-72.2219441,2021-08-09,02:28 PM,eBird - Traveling Count,61,1,2.961,,1
S79517326,Downy Woodpecker,Dryobates pubescens,10892,1,US-CT,Tolland,L1539439,Valley Falls Park,41.8205366,-72.4424057,2021-01-18,02:28 PM,eBird - Traveling Count,95,1,3.444,,2
S96813924,Downy Woodpecker,Dryobates pubescens,10892,1,US-RI,Washington,L166161,Trustom Pond NWR,41.372185,-71.58563,2021-10-28,11:07 AM,eBird - Traveling Count,94,1,3.573,,2
S83501638,Downy Woodpecker,Dryobates pubescens,10892,1,US-CT,Windham,L473651,"Leander Pond, Ashford ",41.8377871,-72.1887589,2021-03-16,09:00 AM,eBird - Stationary Count,30,1,,,1
S78581189,Downy Woodpecker,Dryobates pubescens,10892,1,US-CT,Windham,L11064286,"Main Street, Windham, Connecticut, US",41.7106887,-72.2090625,2021-01-03,12:41 PM,eBird - Stationary Count,7,1,,,1
S84213655,Downy Woodpecker,Dryobates pubescens,10892,1,US-CT,Windham,L4846073,Mashamoquet Brook State Park,41.8577993,-71.9825935,2021-03-27,02:24 PM,eBird - Traveling Count,106,1,4.909,,2
S86358548,Downy Woodpecker,Dryobates pubescens,10892,1,US-CT,Windham,L2508471,Plainfield --  Quinebaug Valley Fish Hatchery,41.7321736,-71.9193819,2021-04-25,01:03 PM,eBird - Traveling Count,157,1,3.38,,1
S78020065,Downy Woodpecker,Dryobates pubescens,10892,X,US-CT,,L108927,Connecticut,41.52282,-72.7572,1900-01-01,,eBird - Casual Observation,,0,,,,,,List-building Checklist
S86269606,Hairy Woodpecker,Dryobates villosus,10918,1,US-CT,Hartford,L14593990,"Scantic River State Park Access, East Windsor, Connecticut, US (41.939, -72.547)",41.9386233,-72.5465753,2021-04-24,03:48 PM,eBird - Traveling Count,38,1,1.094,,2,T Territorial Defense
S74385787,Hairy Woodpecker,Dryobates villosus,10918,1,US-CT,Tolland,L11646910,"Hanks Hill Road, Mansfield, Connecticut, US",41.8025286,-72.2234609,2020-10-03,02:14 PM,eBird - Traveling Count,158,1,4.329,,2
S78844022,Hairy Woodpecker,Dryobates villosus,10918,2,US-CT,Tolland,L3589716,Mansfield Hollow State Park,41.7694147,-72.1818066,2021-01-07,03:01 PM,eBird - Traveling Count,92,1,4.394,,2
S76055236,Hairy Woodpecker,Dryobates villosus,10918,1,US-CT,Tolland,L13145842,"River Road, Mansfield, Connecticut, US",41.8294175,-72.1650285,2020-11-09,03:54 PM,eBird - Traveling Count,18,0,1.384,,1
S82319983,Hairy Woodpecker,Dryobates villosus,10918,1,US-CT,Tolland,L13145842,"River Road, Mansfield, Connecticut, US",41.8294175,-72.1650285,2021-02-25,11:38 AM,eBird - Traveling Count,45,1,2.655,,1
S93007317,Hairy Woodpecker,Dryobates villosus,10918,1,US-CT,Tolland,L13632247,"Stonemill Road, Mansfield, Connecticut, US",41.8061854,-72.2219441,2021-08-09,02:28 PM,eBird - Traveling Count,61,1,2.961,,1
S79517326,Hairy Woodpecker,Dryobates villosus,10918,1,US-CT,Tolland,L1539439,Valley Falls Park,41.8205366,-72.4424057,2021-01-18,02:28 PM,eBird - Traveling Count,95,1,3.444,,2
S95917858,Hairy Woodpecker,Dryobates villosus,10918,1,US-RI,Washington,L16606250,"370 Plains Road, South Kingstown, Rhode Island, US (41.491, -71.539)",41.4913064,-71.5390089,2021-10-10,10:26 AM,eBird - Traveling Count,49,1,1.754,,1
S79354133,Hairy Woodpecker,Dryobates villosus,10918,1,US-CT,Windham,L733224,Goodwin Conservation Center,41.7757413,-72.0809791,2021-01-16,12:56 PM,eBird - Traveling Count,188,1,8.24,,2
S89233811,Hairy Woodpecker,Dryobates villosus,10918,3,US-CT,Windham,L733224,Goodwin Conservation Center,41.7757413,-72.0809791,2021-05-29,05:30 PM,eBird - Traveling Count,83,1,3.283,,2,,"at least one with scraggly, downy crown - possibly juvenile"
S84213655,Hairy Woodpecker,Dryobates villosus,10918,1,US-CT,Windham,L4846073,Mashamoquet Brook State Park,41.8577993,-71.9825935,2021-03-27,02:24 PM,eBird - Traveling Count,106,1,4.909,,2
S86358548,Hairy Woodpecker,Dryobates villosus,10918,1,US-CT,Windham,L2508471,Plainfield --  Quinebaug Valley Fish Hatchery,41.7321736,-71.9193819,2021-04-25,01:03 PM,eBird - Traveling Count,157,1,3.38,,1
S78020065,Hairy Woodpecker,Dryobates villosus,10918,X,US-CT,,L108927,Connecticut,41.52282,-72.7572,1900-01-01,,eBird - Casual Observation,,0,,,,,,List-building Checklist
S99287614,Downy/Hairy Woodpecker,Dryobates pubescens/villosus,10939,1,US-RI,Providence,L4343578,St. Ann's Cemetery,41.7992154,-71.4644766,2021-12-22,02:16 PM,eBird - Traveling Count,50,1,1.835,,2
S80215599,Downy/Hairy Woodpecker,Dryobates pubescens/villosus,10939,1,US-CT,Tolland,L2168129,Eagleville Preserve,41.7832331,-72.2798681,2021-01-31,02:38 PM,eBird - Traveling Count,85,1,2.494,,2
S83695450,Downy/Hairy Woodpecker,Dryobates pubescens/villosus,10939,1,US-CT,Tolland,L197185,Mansfield Hollow Dam,41.75616,-72.1791298,2021-03-19,05:50 PM,eBird - Traveling Count,71,1,3.476,,1
S83615443,Downy/Hairy Woodpecker,Dryobates pubescens/villosus,10939,1,US-CT,Tolland,L10989593,"River Road yard, Mansfield, Connecticut, US",41.8243258,-72.171749,2021-03-18,11:15 AM,eBird - Stationary Count,13,1,,,1
S95926430,Downy/Hairy Woodpecker,Dryobates pubescens/villosus,10939,1,US-RI,Washington,L166161,Trustom Pond NWR,41.372185,-71.58563,2021-10-10,11:42 AM,eBird - Traveling Count,103,1,3.943,,1
S79888306,Pileated Woodpecker,Dryocopus pileatus,11237,1,US-CT,Fairfield,L12383637,"Glen Road, Newtown, Connecticut, US",41.432031,-73.2756089,2020-05-29,,eBird - Casual Observation,,0,,,1
S86974641,Pileated Woodpecker,Dryocopus pileatus,11237,1,US-CT,Fairfield,L12383637,"Glen Road, Newtown, Connecticut, US",41.432031,-73.2756089,2021-05-02,11:14 AM,eBird - Casual Observation,,0,,,1,,,,333168831 333168841 333168931
S90482090,Pileated Woodpecker,Dryocopus pileatus,11237,1,US-CT,Fairfield,L12383637,"Glen Road, Newtown, Connecticut, US",41.432031,-73.2756089,2021-06-20,09:35 AM,eBird - Stationary Count,6,1,,,1
S86269606,Pileated Woodpecker,Dryocopus pileatus,11237,1,US-CT,Hartford,L14593990,"Scantic River State Park Access, East Windsor, Connecticut, US (41.939, -72.547)",41.9386233,-72.5465753,2021-04-24,03:48 PM,eBird - Traveling Count,38,1,1.094,,2
S95907888,Pileated Woodpecker,Dryocopus pileatus,11237,1,US-RI,Providence,L12289642,Snake Den Farm,41.8444131,-71.5421457,2021-10-10,07:13 AM,eBird - Traveling Count,125,1,2.977,,1
S98364380,Pileated Woodpecker,Dryocopus pileatus,11237,1,US-RI,Providence,L12289642,Snake Den Farm,41.8444131,-71.5421457,2021-12-01,03:43 PM,eBird - Traveling Count,40,1,1.658,,2,,flyover
S83267519,Pileated Woodpecker,Dryocopus pileatus,11237,1,US-CT,Tolland,L1220318,Belding WMA,41.8307034,-72.4478589,2021-03-12,11:52 AM,eBird - Traveling Count,73,1,2.237,,1
S85266433,Pileated Woodpecker,Dryocopus pileatus,11237,1,US-CT,Tolland,L11646910,"Hanks Hill Road, Mansfield, Connecticut, US",41.8025286,-72.2234609,2021-04-10,02:30 PM,eBird - Casual Observation,,0,,,2
S87410864,Pileated Woodpecker,Dryocopus pileatus,11237,1,US-CT,Tolland,L11646910,"Hanks Hill Road, Mansfield, Connecticut, US",41.8025286,-72.2234609,2021-05-08,06:37 AM,eBird - Traveling Count,57,1,.998,,1
S69171225,Pileated Woodpecker,Dryocopus pileatus,11237,1,US-CT,Tolland,L10989593,"River Road yard, Mansfield, Connecticut, US",41.8243258,-72.171749,2020-05-16,05:46 PM,eBird - Casual Observation,,0,,,2
S85543159,Pileated Woodpecker,Dryocopus pileatus,11237,1,US-CT,Tolland,L10989593,"River Road yard, Mansfield, Connecticut, US",41.8243258,-72.171749,2021-04-14,03:08 PM,eBird - Stationary Count,17,1,,,1
S87640032,Pileated Woodpecker,Dryocopus pileatus,11237,1,US-CT,Tolland,L10989593,"River Road yard, Mansfield, Connecticut, US",41.8243258,-72.171749,2021-05-09,12:12 PM,eBird - Stationary Count,20,1,,,1
S79517326,Pileated Woodpecker,Dryocopus pileatus,11237,1,US-CT,Tolland,L1539439,Valley Falls Park,41.8205366,-72.4424057,2021-01-18,02:28 PM,eBird - Traveling Count,95,1,3.444,,2
S83501638,Pileated Woodpecker,Dryocopus pileatus,11237,1,US-CT,Windham,L473651,"Leander Pond, Ashford ",41.8377871,-72.1887589,2021-03-16,09:00 AM,eBird - Stationary Count,30,1,,,1,,heard from across pond.
S80163937,Pileated Woodpecker,Dryocopus pileatus,11237,1,US-CT,Windham,L2508471,Plainfield --  Quinebaug Valley Fish Hatchery,41.7321736,-71.9193819,2021-01-30,02:39 PM,eBird - Traveling Count,130,1,3.943,,2
S86358548,Pileated Woodpecker,Dryocopus pileatus,11237,1,US-CT,Windham,L2508471,Plainfield --  Quinebaug Valley Fish Hatchery,41.7321736,-71.9193819,2021-04-25,01:03 PM,eBird - Traveling Count,157,1,3.38,,1
S78758137,Pileated Woodpecker,Dryocopus pileatus,11237,1,US-CT,Windham,L13181057,"West Park Street, Windham, Connecticut, US",41.7078721,-72.2073036,2020-10-31,04:20 PM,eBird - Casual Observation,,0,,,2,,persistently working away at one tree. watched for ~10 minutes from across the street.
S86193363,Pileated Woodpecker,Dryocopus pileatus,11237,1,US-CT,Windham,L13861416,"Willimantic, Connecticut, US",41.7071249,-72.2043284,2021-04-23,05:55 PM,eBird - Traveling Count,46,1,3.042,,2
S86269606,Northern Flicker,Colaptes auratus,11371,1,US-CT,Hartford,L14593990,"Scantic River State Park Access, East Windsor, Connecticut, US (41.939, -72.547)",41.9386233,-72.5465753,2021-04-24,03:48 PM,eBird - Traveling Count,38,1,1.094,,2
S98955586,Northern Flicker,Colaptes auratus,11371,1,US-CT,New Haven,L298379,Hammonasset Beach SP,41.2619859,-72.5548234,2021-12-16,08:48 AM,eBird - Traveling Count,164,1,7.049,,1
S86745403,Northern Flicker,Colaptes auratus,11371,1,US-CT,New Haven,L1150714,West River Park,41.3085351,-72.9544115,2021-04-30,02:07 PM,eBird - Traveling Count,32,1,.531,,1
S87419419,Northern Flicker,Colaptes auratus,11371,1,US-CT,New London,L1595593,Goshen Cove,41.303347,-72.1201248,2021-05-08,08:43 AM,eBird - Traveling Count,52,1,.917,,1
S99818185,Northern Flicker,Colaptes auratus,11371,1,US-RI,Providence,L15422109,Federal Way,41.8203711,-71.5015284,2022-01-01,08:53 AM,eBird - Casual Observation,,0,,,1,,,Morning heard species
S96482885,Northern Flicker,Colaptes auratus,11371,1,US-RI,Providence,L735002,Powder Mill Ledges Wildlife Refuge,41.8685382,-71.5305823,2021-10-20,04:47 PM,eBird - Traveling Count,40,1,.724,,2
S94504585,Northern Flicker,Colaptes auratus,11371,1,US-RI,Providence,L12289642,Snake Den Farm,41.8444131,-71.5421457,2021-09-11,08:09 AM,eBird - Traveling Count,125,1,2.382,,1
S95907888,Northern Flicker,Colaptes auratus,11371,2,US-RI,Providence,L12289642,Snake Den Farm,41.8444131,-71.5421457,2021-10-10,07:13 AM,eBird - Traveling Count,125,1,2.977,,1
S96477219,Northern Flicker,Colaptes auratus,11371,1,US-RI,Providence,L12289642,Snake Den Farm,41.8444131,-71.5421457,2021-10-17,10:06 AM,eBird - Traveling Count,84,1,2.688,,2
S97510446,Northern Flicker,Colaptes auratus,11371,1,US-RI,Providence,L12289642,Snake Den Farm,41.8444131,-71.5421457,2021-11-05,04:44 PM,eBird - Traveling Count,58,1,2.478,,2
S94163063,Northern Flicker,Colaptes auratus,11371,1,US-RI,Providence,L124352,Swan Point Cemetery,41.8529321,-71.3832239,2021-09-04,10:03 AM,eBird - Traveling Count,100,1,3.476,,2
S85266433,Northern Flicker,Colaptes auratus,11371,1,US-CT,Tolland,L11646910,"Hanks Hill Road, Mansfield, Connecticut, US",41.8025286,-72.2234609,2021-04-10,02:30 PM,eBird - Casual Observation,,0,,,2
S86290658,Northern Flicker,Colaptes auratus,11371,1,US-CT,Tolland,L379167,Horsebarn Hill,41.8193357,-72.2502995,2021-04-24,05:32 PM,eBird - Traveling Count,35,1,1.223,,2
S85124878,Northern Flicker,Colaptes auratus,11371,1,US-CT,Tolland,L197185,Mansfield Hollow Dam,41.75616,-72.1791298,2021-04-08,05:13 PM,eBird - Traveling Count,62,1,1.947,,1
S85925663,Northern Flicker,Colaptes auratus,11371,1,US-CT,Tolland,L3589716,Mansfield Hollow State Park,41.7694147,-72.1818066,2021-04-19,04:36 PM,eBird - Traveling Count,76,1,3.315,,2
S86402031,Northern Flicker,Colaptes auratus,11371,1,US-CT,Tolland,L10989593,"River Road yard, Mansfield, Connecticut, US",41.8243258,-72.171749,2021-04-26,07:15 AM,eBird - Traveling Count,14,1,.29,,1
S93007317,Northern Flicker,Colaptes auratus,11371,1,US-CT,Tolland,L13632247,"Stonemill Road, Mansfield, Connecticut, US",41.8061854,-72.2219441,2021-08-09,02:28 PM,eBird - Traveling Count,61,1,2.961,,1
S99706388,Northern Flicker,Colaptes auratus,11371,1,US-RI,Washington,L453718,Avondale Farm,41.3302,-71.8375,2021-12-30,02:29 PM,eBird - Traveling Count,57,1,2.221,,2
S99695929,Northern Flicker,Colaptes auratus,11371,1,US-RI,Washington,L2095626,Perry Pond,41.3828624,-71.6319323,2021-12-30,12:50 PM,eBird - Stationary Count,10,1,,,2
S97843692,Northern Flicker,Colaptes auratus,11371,1,US-RI,Washington,L166161,Trustom Pond NWR,41.372185,-71.58563,2021-11-20,12:09 PM,eBird - Traveling Count,134,1,4.587,,2
S89233811,Northern Flicker,Colaptes auratus,11371,1,US-CT,Windham,L733224,Goodwin Conservation Center,41.7757413,-72.0809791,2021-05-29,05:30 PM,eBird - Traveling Count,83,1,3.283,,2
S86358548,Northern Flicker,Colaptes auratus,11371,1,US-CT,Windham,L2508471,Plainfield --  Quinebaug Valley Fish Hatchery,41.7321736,-71.9193819,2021-04-25,01:03 PM,eBird - Traveling Count,157,1,3.38,,1
S87504544,Northern Flicker,Colaptes auratus,11371,1,US-CT,Windham,L2508471,Plainfield --  Quinebaug Valley Fish Hatchery,41.7321736,-71.9193819,2021-05-08,03:04 PM,eBird - Traveling Count,68,1,2.865,,1
S94224487,Northern Flicker,Colaptes auratus,11371,1,US-CT,Windham,L2508471,Plainfield --  Quinebaug Valley Fish Hatchery,41.7321736,-71.9193819,2021-09-05,08:38 AM,eBird - Traveling Count,129,1,3.557,,1
S78020065,Northern Flicker,Colaptes auratus,11371,X,US-CT,,L108927,Connecticut,41.52282,-72.7572,1900-01-01,,eBird - Casual Observation,,0,,,,,,List-building Checklist
S86657262,woodpecker sp.,Picidae sp.,11403,1,US-CT,Tolland,L10989593,"River Road yard, Mansfield, Connecticut, US",41.8243258,-72.171749,2021-04-29,12:55 PM,eBird - Traveling Count,39,1,.499,,1,,heard drumming
S86290658,American Kestrel,Falco sparverius,11494,2,US-CT,Tolland,L379167,Horsebarn Hill,41.8193357,-72.2502995,2021-04-24,05:32 PM,eBird - Traveling Count,35,1,1.223,,2,P Pair in Suitable Habitat,"First time seeing. Two initially perched together too far away to ID. One flew off, showing white breast, red back, and gray tops of wings. Got close enough to positively ID remaining bird."
S95917858,American Kestrel,Falco sparverius,11494,1,US-RI,Washington,L16606250,"370 Plains Road, South Kingstown, Rhode Island, US (41.491, -71.539)",41.4913064,-71.5390089,2021-10-10,10:26 AM,eBird - Traveling Count,49,1,1.754,,1
S86358548,American Kestrel,Falco sparverius,11494,2,US-CT,Windham,L2508471,Plainfield --  Quinebaug Valley Fish Hatchery,41.7321736,-71.9193819,2021-04-25,01:03 PM,eBird - Traveling Count,157,1,3.38,,1,P Pair in Suitable Habitat,Male perched on top of nesting box.
S87504544,American Kestrel,Falco sparverius,11494,1,US-CT,Windham,L2508471,Plainfield --  Quinebaug Valley Fish Hatchery,41.7321736,-71.9193819,2021-05-08,03:04 PM,eBird - Traveling Count,68,1,2.865,,1,N Visiting Probable Nest Site,"male hunting next to nest box; on a previous visit, male and female seen at nest box"
S95144974,Merlin,Falco columbarius,11528,1,US-RI,Bristol,L613147,Colt State Park,41.6806368,-71.3021922,2021-09-25,10:39 AM,eBird - Traveling Count,80,1,3.138,,2,,"Roosting on tree limb, chased off by ravens.",,397172351
S94504585,Merlin,Falco columbarius,11528,1,US-RI,Providence,L12289642,Snake Den Farm,41.8444131,-71.5421457,2021-09-11,08:09 AM,eBird - Traveling Count,125,1,2.382,,1,,"very fast small falcon, thick streaky underside. chasing doves from the top of the barn"
S95917858,Merlin,Falco columbarius,11528,1,US-RI,Washington,L16606250,"370 Plains Road, South Kingstown, Rhode Island, US (41.491, -71.539)",41.4913064,-71.5390089,2021-10-10,10:26 AM,eBird - Traveling Count,49,1,1.754,,1
S95371593,Peregrine Falcon,Falco peregrinus,11575,1,US-CT,Middlesex,L14406548,"Connecticut River, East Haddam, Connecticut, US (41.451, -72.465)",41.4513675,-72.4652205,2021-09-29,04:33 PM,eBird - Traveling Count,136,1,2.881,,2,,,Swallow Cruise aboard Riverquest. Accidentally ended track early. Went about 16 miles south on the CT River down to phragmites near the 95 bridge in Old Saybrook to see the tree swallows come in to roost.
S82461923,Peregrine Falcon,Falco peregrinus,11575,1,US-CT,Windham,L13861416,"Willimantic, Connecticut, US",41.7071249,-72.2043284,2021-02-27,04:29 PM,eBird - Traveling Count,55,1,3.235,,2,,"Flyover. Dark back and head, white patch near cheek, barred chest. About crow sized. Continuously beating wings while flying."
S99418250,Monk Parakeet,Myiopsitta monachus,12258,9,US-CT,Fairfield,L473325,Seaside Park,41.1615162,-73.1931067,2021-12-25,02:50 PM,eBird - Traveling Count,69,1,7.467,,1,,,,398940771
S88925446,Eastern Wood-Pewee,Contopus virens,16241,1,US-CT,Fairfield,L12383637,"Glen Road, Newtown, Connecticut, US",41.432031,-73.2756089,2021-05-24,05:56 PM,eBird - Traveling Count,25,1,.612,,1
S90423762,Eastern Wood-Pewee,Contopus virens,16241,1,US-CT,Fairfield,L12383637,"Glen Road, Newtown, Connecticut, US",41.432031,-73.2756089,2021-06-19,10:08 AM,eBird - Stationary Count,16,1,,,1
S90482090,Eastern Wood-Pewee,Contopus virens,16241,1,US-CT,Fairfield,L12383637,"Glen Road, Newtown, Connecticut, US",41.432031,-73.2756089,2021-06-20,09:35 AM,eBird - Stationary Count,6,1,,,1
S94504585,Eastern Wood-Pewee,Contopus virens,16241,2,US-RI,Providence,L12289642,Snake Den Farm,41.8444131,-71.5421457,2021-09-11,08:09 AM,eBird - Traveling Count,125,1,2.382,,1
S93007317,Eastern Wood-Pewee,Contopus virens,16241,1,US-CT,Tolland,L13632247,"Stonemill Road, Mansfield, Connecticut, US",41.8061854,-72.2219441,2021-08-09,02:28 PM,eBird - Traveling Count,61,1,2.961,,1
S93894590,Empidonax sp.,Empidonax sp.,16329,1,US-RI,Providence,L12289642,Snake Den Farm,41.8444131,-71.5421457,2021-08-29,11:09 AM,eBird - Traveling Count,80,1,2.189,,1
S86890718,Eastern Phoebe,Sayornis phoebe,16339,1,US-CT,Fairfield,L12383637,"Glen Road, Newtown, Connecticut, US",41.432031,-73.2756089,2021-05-02,08:36 AM,eBird - Stationary Count,30,1,,,1
S88958596,Eastern Phoebe,Sayornis phoebe,16339,2,US-CT,Fairfield,L12383637,"Glen Road, Newtown, Connecticut, US",41.432031,-73.2756089,2021-05-25,10:16 AM,eBird - Traveling Count,17,1,.306,,1,P Pair in Suitable Habitat
S90423762,Eastern Phoebe,Sayornis phoebe,16339,1,US-CT,Fairfield,L12383637,"Glen Road, Newtown, Connecticut, US",41.432031,-73.2756089,2021-06-19,10:08 AM,eBird - Stationary Count,16,1,,,1,FY Feeding Young,feeding juvenile cowbird
S86853935,Eastern Phoebe,Sayornis phoebe,16339,1,US-CT,New Haven,L109239,Bent of the River Sanctuary,41.4700009,-73.25881,2021-05-01,05:31 PM,eBird - Traveling Count,81,1,2.14,,1
S94504585,Eastern Phoebe,Sayornis phoebe,16339,2,US-RI,Providence,L12289642,Snake Den Farm,41.8444131,-71.5421457,2021-09-11,08:09 AM,eBird - Traveling Count,125,1,2.382,,1
S95371599,Eastern Phoebe,Sayornis phoebe,16339,2,US-RI,Providence,L12289642,Snake Den Farm,41.8444131,-71.5421457,2021-09-26,08:45 AM,eBird - Traveling Count,74,1,1.625,,2
S95907888,Eastern Phoebe,Sayornis phoebe,16339,1,US-RI,Providence,L12289642,Snake Den Farm,41.8444131,-71.5421457,2021-10-10,07:13 AM,eBird - Traveling Count,125,1,2.977,,1
S74385787,Eastern Phoebe,Sayornis phoebe,16339,2,US-CT,Tolland,L11646910,"Hanks Hill Road, Mansfield, Connecticut, US",41.8025286,-72.2234609,2020-10-03,02:14 PM,eBird - Traveling Count,158,1,4.329,,2
S85266433,Eastern Phoebe,Sayornis phoebe,16339,1,US-CT,Tolland,L11646910,"Hanks Hill Road, Mansfield, Connecticut, US",41.8025286,-72.2234609,2021-04-10,02:30 PM,eBird - Casual Observation,,0,,,2,S Singing Bird
S87410864,Eastern Phoebe,Sayornis phoebe,16339,2,US-CT,Tolland,L11646910,"Hanks Hill Road, Mansfield, Connecticut, US",41.8025286,-72.2234609,2021-05-08,06:37 AM,eBird - Traveling Count,57,1,.998,,1,ON Occupied Nest
S85124878,Eastern Phoebe,Sayornis phoebe,16339,2,US-CT,Tolland,L197185,Mansfield Hollow Dam,41.75616,-72.1791298,2021-04-08,05:13 PM,eBird - Traveling Count,62,1,1.947,,1
S89107150,Eastern Phoebe,Sayornis phoebe,16339,1,US-CT,Tolland,L197185,Mansfield Hollow Dam,41.75616,-72.1791298,2021-05-27,04:47 PM,eBird - Traveling Count,87,1,3.219,,2
S85925663,Eastern Phoebe,Sayornis phoebe,16339,2,US-CT,Tolland,L3589716,Mansfield Hollow State Park,41.7694147,-72.1818066,2021-04-19,04:36 PM,eBird - Traveling Count,76,1,3.315,,2
S66008690,Eastern Phoebe,Sayornis phoebe,16339,1,US-CT,Tolland,L10989593,"River Road yard, Mansfield, Connecticut, US",41.8243258,-72.171749,2020-03-19,10:00 AM,eBird - Casual Observation,,0,,,1
S66182315,Eastern Phoebe,Sayornis phoebe,16339,1,US-CT,Tolland,L10989593,"River Road yard, Mansfield, Connecticut, US",41.8243258,-72.171749,2020-03-24,07:01 PM,eBird - Casual Observation,,0,,,1
S83615443,Eastern Phoebe,Sayornis phoebe,16339,1,US-CT,Tolland,L10989593,"River Road yard, Mansfield, Connecticut, US",41.8243258,-72.171749,2021-03-18,11:15 AM,eBird - Stationary Count,13,1,,,1,,"FOY, exploring river - hopefully back to nest again!"
S83896680,Eastern Phoebe,Sayornis phoebe,16339,1,US-CT,Tolland,L10989593,"River Road yard, Mansfield, Connecticut, US",41.8243258,-72.171749,2021-03-22,01:54 PM,eBird - Stationary Count,29,1,,,1,UN Used Nest (enter 0 if no birds seen),Identified at least 3 nests from prior years under the second story deck that hangs over the river (observed with binoculars from ground level). Male calling somewhere nearby.
S84066879,Eastern Phoebe,Sayornis phoebe,16339,1,US-CT,Tolland,L10989593,"River Road yard, Mansfield, Connecticut, US",41.8243258,-72.171749,2021-03-25,11:59 AM,eBird - Stationary Count,12,1,,,1
S84279253,Eastern Phoebe,Sayornis phoebe,16339,2,US-CT,Tolland,L10989593,"River Road yard, Mansfield, Connecticut, US",41.8243258,-72.171749,2021-03-28,01:46 PM,eBird - Stationary Count,6,1,,,1,P Pair in Suitable Habitat,A female has finally joined the male that's been singing since March 18! Will keep my eyes peeled for evidence of a new nest/old nest reuse.
S84345608,Eastern Phoebe,Sayornis phoebe,16339,2,US-CT,Tolland,L10989593,"River Road yard, Mansfield, Connecticut, US",41.8243258,-72.171749,2021-03-29,01:51 PM,eBird - Stationary Count,8,1,,,1,P Pair in Suitable Habitat
S84450755,Eastern Phoebe,Sayornis phoebe,16339,1,US-CT,Tolland,L10989593,"River Road yard, Mansfield, Connecticut, US",41.8243258,-72.171749,2021-03-31,09:31 AM,eBird - Casual Observation,,0,,,1
S85032949,Eastern Phoebe,Sayornis phoebe,16339,2,US-CT,Tolland,L10989593,"River Road yard, Mansfield, Connecticut, US",41.8243258,-72.171749,2021-04-07,12:17 PM,eBird - Stationary Count,12,1,,,1,ON Occupied Nest,"They've decided to reuse one of the previous nests. based on the positioning I can't see the female when she is in it, but I did observe her fly out of it today."
